Type,Image ID,Correct QA,Total QA,Accuracy
Horizontal,14205,13,30,43.3333
Horizontal,13938,13,30,43.3333
Horizontal,11980,13,30,43.3333
Horizontal,11869,13,30,43.3333
Horizontal,11958,13,30,43.3333
Horizontal,13783,13,30,43.3333
Horizontal,11886,13,30,43.3333
Horizontal,12539,13,30,43.3333
Horizontal,13490,13,30,43.3333
Horizontal,8950,12,28,42.8571
Horizontal,10208,12,28,42.8571
Horizontal,8517,12,28,42.8571
Horizontal,10284,12,28,42.8571
Horizontal,6112,12,28,42.8571
Horizontal,5817,12,28,42.8571
Horizontal,9692,12,28,42.8571
Horizontal,6101,12,28,42.8571
Horizontal,11592,12,28,42.8571
Horizontal,5696,12,28,42.8571
Horizontal,9082,12,28,42.8571
Horizontal,9641,12,28,42.8571
Horizontal,9394,12,28,42.8571
Horizontal,11493,12,28,42.8571
Horizontal,9659,12,28,42.8571
Horizontal,8609,12,28,42.8571
Horizontal,8594,12,28,42.8571
Horizontal,10726,12,28,42.8571
Horizontal,11396,12,28,42.8571
Horizontal,10786,12,28,42.8571
Horizontal,10403,12,28,42.8571
Horizontal,8714,12,28,42.8571
Horizontal,8984,12,28,42.8571
Horizontal,11392,12,28,42.8571
Horizontal,11252,12,28,42.8571
Horizontal,8452,12,28,42.8571
Horizontal,6154,12,28,42.8571
Horizontal,10849,12,28,42.8571
Horizontal,9769,12,28,42.8571
Horizontal,5865,12,28,42.8571
Horizontal,11034,12,28,42.8571
Horizontal,10593,12,28,42.8571
Horizontal,7969,12,28,42.8571
Horizontal,9306,12,28,42.8571
Horizontal,8789,12,28,42.8571
Horizontal,6091,12,28,42.8571
Horizontal,8147,12,28,42.8571
Horizontal,9928,12,28,42.8571
Horizontal,11612,12,28,42.8571
Horizontal,10064,12,28,42.8571
Horizontal,6222,12,28,42.8571
Horizontal,7649,12,28,42.8571
Horizontal,9395,12,28,42.8571
Horizontal,7839,12,28,42.8571
Horizontal,15997,9,21,42.8571
Horizontal,9280,12,28,42.8571
Horizontal,7774,12,28,42.8571
Horizontal,9052,12,28,42.8571
Horizontal,6872,12,28,42.8571
Horizontal,10780,11,26,42.3077
Horizontal,7743,11,26,42.3077
Horizontal,15919,10,24,41.6667
Horizontal,15543,10,24,41.6667
Horizontal,8728,5,12,41.6667
Horizontal,8431,5,12,41.6667
Horizontal,8930,10,24,41.6667
Horizontal,9005,10,24,41.6667
Horizontal,9163,5,12,41.6667
Horizontal,11702,10,24,41.6667
Horizontal,8145,5,12,41.6667
Horizontal,13696,5,12,41.6667
Horizontal,15804,10,24,41.6667
Horizontal,15504,10,24,41.6667
Horizontal,12386,5,12,41.6667
Horizontal,14516,5,12,41.6667
Horizontal,14321,5,12,41.6667
Horizontal,14873,5,12,41.6667
Horizontal,10005,5,12,41.6667
Horizontal,16756,10,24,41.6667
Horizontal,12293,5,12,41.6667
Horizontal,8352,5,12,41.6667
Horizontal,14915,5,12,41.6667
Horizontal,16571,10,24,41.6667
Horizontal,5788,10,24,41.6667
Horizontal,11362,5,12,41.6667
Horizontal,16145,10,24,41.6667
Horizontal,16583,10,24,41.6667
Horizontal,9747,5,12,41.6667
Horizontal,9603,5,12,41.6667
Horizontal,10166,12,29,41.3793
Horizontal,12276,12,29,41.3793
Horizontal,8875,12,29,41.3793
Horizontal,13660,12,29,41.3793
Horizontal,9404,12,29,41.3793
Horizontal,12426,12,29,41.3793
Horizontal,14176,12,29,41.3793
Horizontal,11187,12,29,41.3793
Horizontal,10560,12,29,41.3793
Horizontal,14733,12,29,41.3793
Horizontal,13465,12,29,41.3793
Horizontal,7740,12,29,41.3793
Horizontal,8103,12,29,41.3793
Horizontal,11859,12,29,41.3793
Horizontal,10515,12,29,41.3793
Horizontal,13407,12,29,41.3793
Horizontal,11759,12,29,41.3793
Horizontal,14107,12,29,41.3793
Horizontal,13620,12,29,41.3793
Horizontal,11222,12,29,41.3793
Horizontal,12008,12,29,41.3793
Horizontal,12624,12,29,41.3793
Horizontal,12498,12,29,41.3793
Horizontal,13936,12,29,41.3793
Horizontal,12922,12,29,41.3793
Horizontal,11572,12,29,41.3793
Horizontal,8143,12,29,41.3793
Horizontal,13592,12,29,41.3793
Horizontal,14705,12,29,41.3793
Horizontal,11565,12,29,41.3793
Horizontal,9914,12,29,41.3793
Horizontal,11764,12,29,41.3793
Horizontal,12475,12,29,41.3793
Horizontal,8647,12,29,41.3793
Horizontal,14259,12,29,41.3793
Horizontal,13328,12,29,41.3793
Horizontal,12497,12,29,41.3793
Horizontal,5931,12,29,41.3793
Horizontal,12668,12,29,41.3793
Horizontal,13674,12,29,41.3793
Horizontal,12816,12,29,41.3793
Horizontal,14284,12,29,41.3793
Horizontal,14138,12,29,41.3793
Horizontal,8410,12,29,41.3793
Horizontal,9944,12,29,41.3793
Horizontal,14789,12,29,41.3793
Horizontal,14060,12,29,41.3793
Horizontal,14310,12,29,41.3793
Horizontal,8210,12,29,41.3793
Horizontal,14515,12,29,41.3793
Horizontal,11973,12,29,41.3793
Horizontal,11522,12,29,41.3793
Horizontal,13042,12,29,41.3793
Horizontal,7919,7,17,41.1765
Horizontal,11525,7,17,41.1765
Horizontal,7631,7,17,41.1765
Horizontal,9514,7,17,41.1765
Horizontal,8550,7,17,41.1765
Horizontal,12187,7,17,41.1765
Horizontal,11211,7,17,41.1765
Horizontal,11405,7,17,41.1765
Horizontal,14763,7,17,41.1765
Horizontal,5720,7,17,41.1765
Horizontal,9443,7,17,41.1765
Horizontal,8992,7,17,41.1765
Horizontal,8134,7,17,41.1765
Horizontal,8465,7,17,41.1765
Horizontal,7923,7,17,41.1765
Horizontal,10830,7,17,41.1765
Horizontal,10607,7,17,41.1765
Horizontal,8440,7,17,41.1765
Horizontal,9190,7,17,41.1765
Horizontal,7689,7,17,41.1765
Horizontal,8054,7,17,41.1765
Horizontal,11532,7,17,41.1765
Horizontal,5897,7,17,41.1765
Horizontal,13165,7,17,41.1765
Horizontal,13352,7,17,41.1765
Horizontal,9675,7,17,41.1765
Horizontal,8034,7,17,41.1765
Horizontal,5793,7,17,41.1765
Horizontal,11306,7,17,41.1765
Horizontal,8202,9,22,40.9091
Horizontal,16389,9,22,40.9091
Horizontal,15279,9,22,40.9091
Horizontal,16160,9,22,40.9091
Horizontal,15154,9,22,40.9091
Horizontal,15681,9,22,40.9091
Horizontal,14090,11,27,40.7407
Horizontal,6500,11,27,40.7407
Horizontal,7654,11,27,40.7407
Horizontal,5721,11,27,40.7407
Horizontal,6789,11,27,40.7407
Horizontal,5595,11,27,40.7407
Horizontal,6391,11,27,40.7407
Horizontal,5652,11,27,40.7407
Horizontal,7703,11,27,40.7407
Horizontal,6715,11,27,40.7407
Horizontal,6841,11,27,40.7407
Horizontal,5760,11,27,40.7407
Horizontal,5805,11,27,40.7407
Horizontal,12196,11,27,40.7407
Horizontal,6811,11,27,40.7407
Horizontal,7175,11,27,40.7407
Horizontal,7106,11,27,40.7407
Horizontal,13818,11,27,40.7407
Horizontal,12285,11,27,40.7407
Horizontal,6028,11,27,40.7407
Horizontal,12997,11,27,40.7407
Horizontal,14751,11,27,40.7407
Horizontal,6955,11,27,40.7407
Horizontal,13143,11,27,40.7407
Horizontal,6594,11,27,40.7407
Horizontal,6044,11,27,40.7407
Horizontal,12823,8,20,40.0
Horizontal,5995,6,15,40.0
Horizontal,12601,12,30,40.0
Horizontal,13161,12,30,40.0
Horizontal,12496,12,30,40.0
Horizontal,14360,12,30,40.0
Horizontal,16088,8,20,40.0
Horizontal,12697,12,30,40.0
Horizontal,14711,12,30,40.0
Horizontal,14403,6,15,40.0
Horizontal,11791,12,30,40.0
Horizontal,14322,12,30,40.0
Horizontal,13334,12,30,40.0
Horizontal,11817,12,30,40.0
Horizontal,13308,10,25,40.0
Horizontal,12712,12,30,40.0
Horizontal,12599,12,30,40.0
Horizontal,10911,10,25,40.0
Horizontal,9092,10,25,40.0
Horizontal,12535,12,30,40.0
Horizontal,11398,8,20,40.0
Horizontal,11716,12,30,40.0
Horizontal,12979,12,30,40.0
Horizontal,11793,12,30,40.0
Horizontal,9065,11,28,39.2857
Horizontal,9516,11,28,39.2857
Horizontal,6400,11,28,39.2857
Horizontal,9318,11,28,39.2857
Horizontal,10288,11,28,39.2857
Horizontal,10152,11,28,39.2857
Horizontal,9414,11,28,39.2857
Horizontal,8886,11,28,39.2857
Horizontal,8844,11,28,39.2857
Horizontal,8392,11,28,39.2857
Horizontal,6917,11,28,39.2857
Horizontal,9227,11,28,39.2857
Horizontal,6687,11,28,39.2857
Horizontal,8230,11,28,39.2857
Horizontal,9211,11,28,39.2857
Horizontal,8899,11,28,39.2857
Horizontal,5840,11,28,39.2857
Horizontal,8035,11,28,39.2857
Horizontal,7898,11,28,39.2857
Horizontal,11136,11,28,39.2857
Horizontal,6009,11,28,39.2857
Horizontal,10114,11,28,39.2857
Horizontal,7764,11,28,39.2857
Horizontal,8125,11,28,39.2857
Horizontal,9262,11,28,39.2857
Horizontal,10824,11,28,39.2857
Horizontal,7995,11,28,39.2857
Horizontal,6369,11,28,39.2857
Horizontal,10925,11,28,39.2857
Horizontal,7082,11,28,39.2857
Horizontal,13286,11,28,39.2857
Horizontal,8764,11,28,39.2857
Horizontal,10139,11,28,39.2857
Horizontal,9477,11,28,39.2857
Horizontal,8067,11,28,39.2857
Horizontal,8834,11,28,39.2857
Horizontal,5758,11,28,39.2857
Horizontal,8495,11,28,39.2857
Horizontal,11321,11,28,39.2857
Horizontal,7735,11,28,39.2857
Horizontal,10297,11,28,39.2857
Horizontal,7896,11,28,39.2857
Horizontal,6865,11,28,39.2857
Horizontal,11616,11,28,39.2857
Horizontal,9545,11,28,39.2857
Horizontal,5656,11,28,39.2857
Horizontal,11031,11,28,39.2857
Horizontal,9041,11,28,39.2857
Horizontal,16809,9,23,39.1304
Horizontal,6742,9,23,39.1304
Horizontal,16250,9,23,39.1304
Horizontal,10453,9,23,39.1304
Horizontal,16641,9,23,39.1304
Horizontal,13839,9,23,39.1304
Horizontal,11915,9,23,39.1304
Horizontal,6198,9,23,39.1304
Horizontal,16384,9,23,39.1304
Horizontal,12912,9,23,39.1304
Horizontal,13026,7,18,38.8889
Horizontal,13188,7,18,38.8889
Horizontal,11987,7,18,38.8889
Horizontal,13949,7,18,38.8889
Horizontal,8745,7,18,38.8889
Horizontal,14017,7,18,38.8889
Horizontal,14312,7,18,38.8889
Horizontal,12432,7,18,38.8889
Horizontal,14657,7,18,38.8889
Horizontal,12188,7,18,38.8889
Horizontal,14953,7,18,38.8889
Horizontal,13209,7,18,38.8889
Horizontal,14797,7,18,38.8889
Horizontal,14353,7,18,38.8889
Horizontal,9999,7,18,38.8889
Horizontal,9870,10,26,38.4615
Horizontal,9157,5,13,38.4615
Horizontal,12248,5,13,38.4615
Horizontal,8398,10,26,38.4615
Horizontal,13412,10,26,38.4615
Horizontal,9774,10,26,38.4615
Horizontal,13344,5,13,38.4615
Horizontal,11116,10,26,38.4615
Horizontal,6492,8,21,38.0952
Horizontal,11967,8,21,38.0952
Horizontal,10788,8,21,38.0952
Horizontal,6340,8,21,38.0952
Horizontal,14813,11,29,37.931
Horizontal,12713,11,29,37.931
Horizontal,11816,11,29,37.931
Horizontal,14413,11,29,37.931
Horizontal,11681,11,29,37.931
Horizontal,9332,11,29,37.931
Horizontal,11387,11,29,37.931
Horizontal,14539,11,29,37.931
Horizontal,13664,11,29,37.931
Horizontal,14793,11,29,37.931
Horizontal,10908,11,29,37.931
Horizontal,14229,11,29,37.931
Horizontal,6676,11,29,37.931
Horizontal,9076,11,29,37.931
Horizontal,11954,11,29,37.931
Horizontal,9783,11,29,37.931
Horizontal,12686,11,29,37.931
Horizontal,10221,11,29,37.931
Horizontal,12573,11,29,37.931
Horizontal,11802,11,29,37.931
Horizontal,12015,11,29,37.931
Horizontal,12192,11,29,37.931
Horizontal,12252,11,29,37.931
Horizontal,8490,11,29,37.931
Horizontal,11324,11,29,37.931
Horizontal,8515,11,29,37.931
Horizontal,12780,11,29,37.931
Horizontal,7754,11,29,37.931
Horizontal,12208,11,29,37.931
Horizontal,12270,11,29,37.931
Horizontal,13360,11,29,37.931
Horizontal,12758,11,29,37.931
Horizontal,7756,11,29,37.931
Horizontal,10974,11,29,37.931
Horizontal,10371,11,29,37.931
Horizontal,14969,11,29,37.931
Horizontal,6724,6,16,37.5
Horizontal,16669,9,24,37.5
Horizontal,14081,6,16,37.5
Horizontal,11380,9,24,37.5
Horizontal,6267,9,24,37.5
Horizontal,8932,6,16,37.5
Horizontal,7309,6,16,37.5
Horizontal,7419,6,16,37.5
Horizontal,10567,6,16,37.5
Horizontal,15286,9,24,37.5
Horizontal,15592,9,24,37.5
Horizontal,6103,6,16,37.5
Horizontal,15474,9,24,37.5
Horizontal,14437,6,16,37.5
Horizontal,9297,6,16,37.5
Horizontal,9493,9,24,37.5
Horizontal,13748,9,24,37.5
Horizontal,16682,9,24,37.5
Horizontal,14123,6,16,37.5
Horizontal,7011,6,16,37.5
Horizontal,5736,6,16,37.5
Horizontal,7347,6,16,37.5
Horizontal,6167,6,16,37.5
Horizontal,15259,9,24,37.5
Horizontal,8018,6,16,37.5
Horizontal,11896,6,16,37.5
Horizontal,6159,10,27,37.037
Horizontal,13167,10,27,37.037
Horizontal,6067,10,27,37.037
Horizontal,5859,10,27,37.037
Horizontal,13681,10,27,37.037
Horizontal,5935,10,27,37.037
Horizontal,5853,10,27,37.037
Horizontal,7017,10,27,37.037
Horizontal,11828,10,27,37.037
Horizontal,6970,10,27,37.037
Horizontal,6042,10,27,37.037
Horizontal,6883,10,27,37.037
Horizontal,13151,10,27,37.037
Horizontal,7386,10,27,37.037
Horizontal,13202,10,27,37.037
Horizontal,6795,10,27,37.037
Horizontal,5958,10,27,37.037
Horizontal,6826,10,27,37.037
Horizontal,7242,10,27,37.037
Horizontal,7080,10,27,37.037
Horizontal,6707,10,27,37.037
Horizontal,6255,10,27,37.037
Horizontal,6962,10,27,37.037
Horizontal,5667,10,27,37.037
Horizontal,6898,10,27,37.037
Horizontal,14434,10,27,37.037
Horizontal,6486,10,27,37.037
Horizontal,7637,7,19,36.8421
Horizontal,8812,7,19,36.8421
Horizontal,6985,7,19,36.8421
Horizontal,10840,7,19,36.8421
Horizontal,14202,11,30,36.6667
Horizontal,13229,11,30,36.6667
Horizontal,12685,11,30,36.6667
Horizontal,14362,11,30,36.6667
Horizontal,14809,11,30,36.6667
Horizontal,12603,11,30,36.6667
Horizontal,13617,11,30,36.6667
Horizontal,13523,11,30,36.6667
Horizontal,13067,11,30,36.6667
Horizontal,13492,11,30,36.6667
Horizontal,14767,11,30,36.6667
Horizontal,6620,8,22,36.3636
Horizontal,15484,8,22,36.3636
Horizontal,15383,8,22,36.3636
Horizontal,14185,8,22,36.3636
Horizontal,16861,8,22,36.3636
Horizontal,10923,8,22,36.3636
Horizontal,15012,8,22,36.3636
Horizontal,12609,8,22,36.3636
Horizontal,10629,8,22,36.3636
Horizontal,8574,8,22,36.3636
Horizontal,13705,8,22,36.3636
Horizontal,11417,8,22,36.3636
Horizontal,13292,8,22,36.3636
Horizontal,12149,4,11,36.3636
Horizontal,7121,9,25,36.0
Horizontal,12514,9,25,36.0
Horizontal,9215,9,25,36.0
Horizontal,13573,9,25,36.0
Horizontal,6692,10,28,35.7143
Horizontal,10819,10,28,35.7143
Horizontal,9682,10,28,35.7143
Horizontal,8838,10,28,35.7143
Horizontal,7710,10,28,35.7143
Horizontal,7928,10,28,35.7143
Horizontal,9204,10,28,35.7143
Horizontal,11001,10,28,35.7143
Horizontal,9596,10,28,35.7143
Horizontal,11023,10,28,35.7143
Horizontal,6196,10,28,35.7143
Horizontal,11247,10,28,35.7143
Horizontal,7171,10,28,35.7143
Horizontal,10791,10,28,35.7143
Horizontal,7938,10,28,35.7143
Horizontal,9175,10,28,35.7143
Horizontal,5686,10,28,35.7143
Horizontal,8577,10,28,35.7143
Horizontal,9586,5,14,35.7143
Horizontal,8040,10,28,35.7143
Horizontal,8330,10,28,35.7143
Horizontal,6535,10,28,35.7143
Horizontal,6383,10,28,35.7143
Horizontal,5710,10,28,35.7143
Horizontal,9670,10,28,35.7143
Horizontal,10878,10,28,35.7143
Horizontal,11274,10,28,35.7143
Horizontal,10099,10,28,35.7143
Horizontal,10741,10,28,35.7143
Horizontal,10094,10,28,35.7143
Horizontal,10605,10,28,35.7143
Horizontal,8247,10,28,35.7143
Horizontal,7697,10,28,35.7143
Horizontal,6179,10,28,35.7143
Horizontal,6457,10,28,35.7143
Horizontal,9820,10,28,35.7143
Horizontal,10061,10,28,35.7143
Horizontal,7318,10,28,35.7143
Horizontal,9993,10,28,35.7143
Horizontal,10436,10,28,35.7143
Horizontal,7312,10,28,35.7143
Horizontal,7837,10,28,35.7143
Horizontal,5757,10,28,35.7143
Horizontal,10234,10,28,35.7143
Horizontal,10887,10,28,35.7143
Horizontal,8383,10,28,35.7143
Horizontal,8116,10,28,35.7143
Horizontal,7777,10,28,35.7143
Horizontal,7024,10,28,35.7143
Horizontal,8788,10,28,35.7143
Horizontal,10215,10,28,35.7143
Horizontal,9853,10,28,35.7143
Horizontal,9848,10,28,35.7143
Horizontal,7571,10,28,35.7143
Horizontal,11665,10,28,35.7143
Horizontal,9236,6,17,35.2941
Horizontal,12515,6,17,35.2941
Horizontal,8624,6,17,35.2941
Horizontal,14019,6,17,35.2941
Horizontal,11587,6,17,35.2941
Horizontal,12921,6,17,35.2941
Horizontal,13483,6,17,35.2941
Horizontal,6855,6,17,35.2941
Horizontal,9276,6,17,35.2941
Horizontal,13822,6,17,35.2941
Horizontal,11680,6,17,35.2941
Horizontal,7709,6,17,35.2941
Horizontal,9426,6,17,35.2941
Horizontal,8358,6,17,35.2941
Horizontal,9104,6,17,35.2941
Horizontal,8826,6,17,35.2941
Horizontal,10390,6,17,35.2941
Horizontal,10513,6,17,35.2941
Horizontal,11322,6,17,35.2941
Horizontal,11400,6,17,35.2941
Horizontal,14820,6,17,35.2941
Horizontal,8514,6,17,35.2941
Horizontal,10214,6,17,35.2941
Horizontal,9948,6,17,35.2941
Horizontal,9507,6,17,35.2941
Horizontal,7887,6,17,35.2941
Horizontal,8726,6,17,35.2941
Horizontal,11960,6,17,35.2941
Horizontal,12205,6,17,35.2941
Horizontal,13140,6,17,35.2941
Horizontal,8699,6,17,35.2941
Horizontal,12340,6,17,35.2941
Horizontal,12370,7,20,35.0
Horizontal,15364,8,23,34.7826
Horizontal,11517,8,23,34.7826
Horizontal,10399,8,23,34.7826
Horizontal,15222,8,23,34.7826
Horizontal,15682,8,23,34.7826
Horizontal,5979,8,23,34.7826
Horizontal,7442,8,23,34.7826
Horizontal,13324,8,23,34.7826
Horizontal,15710,8,23,34.7826
Horizontal,7039,8,23,34.7826
Horizontal,15792,8,23,34.7826
Horizontal,16447,8,23,34.7826
Horizontal,7107,8,23,34.7826
Horizontal,16568,8,23,34.7826
Horizontal,6926,8,23,34.7826
Horizontal,15921,8,23,34.7826
Horizontal,14979,8,23,34.7826
Horizontal,10806,8,23,34.7826
Horizontal,14944,8,23,34.7826
Horizontal,11388,8,23,34.7826
Horizontal,13693,8,23,34.7826
Horizontal,6739,8,23,34.7826
Horizontal,16605,8,23,34.7826
Horizontal,14799,8,23,34.7826
Horizontal,8183,9,26,34.6154
Horizontal,10512,9,26,34.6154
Horizontal,14688,9,26,34.6154
Horizontal,12060,9,26,34.6154
Horizontal,11795,10,29,34.4828
Horizontal,13020,10,29,34.4828
Horizontal,8159,10,29,34.4828
Horizontal,11873,10,29,34.4828
Horizontal,10266,10,29,34.4828
Horizontal,14952,10,29,34.4828
Horizontal,12014,10,29,34.4828
Horizontal,8638,10,29,34.4828
Horizontal,13562,10,29,34.4828
Horizontal,13153,10,29,34.4828
Horizontal,13021,10,29,34.4828
Horizontal,14074,10,29,34.4828
Horizontal,6178,10,29,34.4828
Horizontal,11109,10,29,34.4828
Horizontal,10639,10,29,34.4828
Horizontal,13823,10,29,34.4828
Horizontal,13984,10,29,34.4828
Horizontal,14234,10,29,34.4828
Horizontal,11979,10,29,34.4828
Horizontal,14555,10,29,34.4828
Horizontal,10375,10,29,34.4828
Horizontal,14931,10,29,34.4828
Horizontal,14237,10,29,34.4828
Horizontal,12057,10,29,34.4828
Horizontal,5798,10,29,34.4828
Horizontal,14509,10,29,34.4828
Horizontal,14613,10,29,34.4828
Horizontal,9448,10,29,34.4828
Horizontal,14082,10,29,34.4828
Horizontal,11545,10,29,34.4828
Horizontal,10717,10,29,34.4828
Horizontal,14511,10,29,34.4828
Horizontal,9033,10,29,34.4828
Horizontal,12660,10,29,34.4828
Horizontal,12865,10,29,34.4828
Horizontal,13189,10,29,34.4828
Horizontal,13438,10,29,34.4828
Horizontal,8237,10,29,34.4828
Horizontal,11433,10,29,34.4828
Horizontal,9669,10,29,34.4828
Horizontal,8488,10,29,34.4828
Horizontal,12076,10,29,34.4828
Horizontal,13711,10,29,34.4828
Horizontal,14199,10,29,34.4828
Horizontal,13455,6,18,33.3333
Horizontal,5861,9,27,33.3333
Horizontal,13478,10,30,33.3333
Horizontal,6223,9,27,33.3333
Horizontal,14306,5,15,33.3333
Horizontal,7623,9,27,33.3333
Horizontal,10659,4,12,33.3333
Horizontal,12919,10,30,33.3333
Horizontal,9667,6,18,33.3333
Horizontal,14424,10,30,33.3333
Horizontal,7937,4,12,33.3333
Horizontal,6493,9,27,33.3333
Horizontal,12920,6,18,33.3333
Horizontal,12832,10,30,33.3333
Horizontal,13022,10,30,33.3333
Horizontal,10775,8,24,33.3333
Horizontal,11471,4,12,33.3333
Horizontal,12814,6,18,33.3333
Horizontal,8666,6,18,33.3333
Horizontal,11725,4,12,33.3333
Horizontal,12674,4,12,33.3333
Horizontal,9995,6,18,33.3333
Horizontal,14314,6,18,33.3333
Horizontal,7858,4,12,33.3333
Horizontal,9481,4,12,33.3333
Horizontal,9917,4,12,33.3333
Horizontal,12586,7,21,33.3333
Horizontal,13201,9,27,33.3333
Horizontal,15560,7,21,33.3333
Horizontal,16714,8,24,33.3333
Horizontal,14621,9,27,33.3333
Horizontal,14754,8,24,33.3333
Horizontal,13405,6,18,33.3333
Horizontal,14043,4,12,33.3333
Horizontal,13830,10,30,33.3333
Horizontal,14664,9,27,33.3333
Horizontal,5719,9,27,33.3333
Horizontal,13354,10,30,33.3333
Horizontal,5772,9,27,33.3333
Horizontal,12135,9,27,33.3333
Horizontal,12054,6,18,33.3333
Horizontal,5754,9,27,33.3333
Horizontal,13910,10,30,33.3333
Horizontal,12480,6,18,33.3333
Horizontal,14219,10,30,33.3333
Horizontal,8415,4,12,33.3333
Horizontal,13505,6,18,33.3333
Horizontal,14847,10,30,33.3333
Horizontal,12373,9,27,33.3333
Horizontal,16085,4,12,33.3333
Horizontal,14865,6,18,33.3333
Horizontal,9839,6,18,33.3333
Horizontal,11130,4,12,33.3333
Horizontal,12652,6,18,33.3333
Horizontal,12025,10,30,33.3333
Horizontal,13446,6,18,33.3333
Horizontal,9527,4,12,33.3333
Horizontal,12833,10,30,33.3333
Horizontal,6189,9,27,33.3333
Horizontal,6504,9,27,33.3333
Horizontal,7044,9,27,33.3333
Horizontal,14130,10,30,33.3333
Horizontal,5837,7,21,33.3333
Horizontal,6697,9,27,33.3333
Horizontal,12126,10,30,33.3333
Horizontal,5732,9,27,33.3333
Horizontal,7914,4,12,33.3333
Horizontal,8446,4,12,33.3333
Horizontal,6106,8,24,33.3333
Horizontal,6102,9,27,33.3333
Horizontal,14638,10,30,33.3333
Horizontal,15079,8,24,33.3333
Horizontal,8958,8,24,33.3333
Horizontal,14479,10,30,33.3333
Horizontal,12904,6,18,33.3333
Horizontal,9925,6,18,33.3333
Horizontal,14445,10,30,33.3333
Horizontal,12778,6,18,33.3333
Horizontal,7536,9,27,33.3333
Horizontal,9194,6,18,33.3333
Horizontal,12385,9,27,33.3333
Horizontal,13304,6,18,33.3333
Horizontal,14579,6,18,33.3333
Horizontal,8525,4,12,33.3333
Horizontal,11737,6,18,33.3333
Horizontal,14788,10,30,33.3333
Horizontal,12849,4,12,33.3333
Horizontal,6399,9,27,33.3333
Horizontal,13577,10,30,33.3333
Horizontal,13345,6,18,33.3333
Horizontal,7273,9,27,33.3333
Horizontal,6441,9,27,33.3333
Horizontal,10720,9,28,32.1429
Horizontal,7918,9,28,32.1429
Horizontal,9479,9,28,32.1429
Horizontal,9826,9,28,32.1429
Horizontal,10015,9,28,32.1429
Horizontal,6914,9,28,32.1429
Horizontal,7899,9,28,32.1429
Horizontal,8253,9,28,32.1429
Horizontal,8402,9,28,32.1429
Horizontal,6277,9,28,32.1429
Horizontal,6787,9,28,32.1429
Horizontal,6611,9,28,32.1429
Horizontal,9037,9,28,32.1429
Horizontal,8175,9,28,32.1429
Horizontal,10170,9,28,32.1429
Horizontal,10525,9,28,32.1429
Horizontal,6490,9,28,32.1429
Horizontal,8616,9,28,32.1429
Horizontal,8120,9,28,32.1429
Horizontal,9078,9,28,32.1429
Horizontal,9371,9,28,32.1429
Horizontal,5993,9,28,32.1429
Horizontal,10458,9,28,32.1429
Horizontal,10380,9,28,32.1429
Horizontal,7790,9,28,32.1429
Horizontal,8296,9,28,32.1429
Horizontal,8522,9,28,32.1429
Horizontal,6721,9,28,32.1429
Horizontal,8073,9,28,32.1429
Horizontal,9777,9,28,32.1429
Horizontal,6694,9,28,32.1429
Horizontal,10797,9,28,32.1429
Horizontal,9116,9,28,32.1429
Horizontal,11625,9,28,32.1429
Horizontal,9815,9,28,32.1429
Horizontal,6037,9,28,32.1429
Horizontal,10669,9,28,32.1429
Horizontal,10940,9,28,32.1429
